Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W),Scaled System Output (W),AC Daily Power Production (Wh),Hourly Power Use (W) No ECU,Hourly Energy Capacity Change,Battery Capacity (Wh)
12,17,13,102,48,6.4,4.5,0.11,120.249,8.354,109.875,102.018,663.12,,-575.00,88.12,5270.96
12,17,14,332,65,5.4,5,0.11,256.671,9.312,240.023,227.555,1479.11,,-575.00,904.11,5359.07
12,17,15,106,41,4.3,4.8,0.11,88.688,5.66,75.681,69.036,448.73,,-575.00,-126.27,6263.18
12,17,16,17,1,3.7,4.5,0.11,0,3.7,0,0,0.00,,-575.00,-575.00,6136.91
12,17,17,0,0,3.4,4.3,0.11,0,3.4,0,0,0.00,,-575.00,-575.00,5561.91
12,17,18,0,0,3.3,4.2,0.11,0,3.3,0,0,0.00,,-575.00,-575.00,4986.91
12,17,19,0,0,3.2,4,0.11,0,3.2,0,0,0.00,,-575.00,-575.00,4411.91
12,17,20,0,0,3.1,4.1,0.11,0,3.1,0,0,0.00,,-575.00,-575.00,3836.91
12,17,21,0,0,3,4.4,0.11,0,3,0,0,0.00,,-575.00,-575.00,3261.91
12,17,22,0,0,2.7,4.6,0.11,0,2.7,0,0,0.00,,-575.00,-575.00,2686.91
12,17,23,0,0,2.2,4.8,0.11,0,2.2,0,0,0.00,10759.18,-575.00,-575.00,2111.91
12,18,0,0,0,1.5,4.9,0.11,0,1.5,0,0,0.00,,-575.00,-575.00,1536.91
12,18,1,0,0,0.8,5,0.11,0,0.8,0,0,0.00,,-575.00,-575.00,961.91
12,18,2,0,0,0.1,5,0.11,0,0.1,0,0,0.00,,-575.00,-575.00,386.91
12,18,3,0,0,-0.5,5,0.11,0,-0.5,0,0,0.00,,-575.00,-575.00,0.00
12,18,4,0,0,-1,5.1,0.11,0,-1,0,0,0.00,,-575.00,-575.00,0.00
12,18,5,0,0,-1.4,5.3,0.11,0,-1.4,0,0,0.00,,-575.00,-575.00,0.00
12,18,6,0,0,-1.7,5.4,0.11,0,-1.7,0,0,0.00,,-575.00,-575.00,0.00
12,18,7,81,13,-1.9,5.3,0.11,19.886,-1.666,9.931,5.615,36.50,,-575.00,-538.50,0.00
12,18,8,352,59,-1.6,5.3,0.11,223.062,1.642,205.391,194.149,1261.97,,-575.00,686.97,0.00
12,18,9,821,51,-1.1,5.2,0.11,527.951,6.762,507.38,485.438,3155.35,,-575.00,2580.35,686.97
12,18,10,911,53,-0.5,5,0.11,674.689,9.796,640.705,614.039,3991.25,,-575.00,3416.25,3267.32
12,18,11,936,55,0,4.7,0.11,739.346,11.718,695.58,666.969,4335.30,,-575.00,3760.30,6683.57
12,18,12,932,55,0.5,4.6,0.11,727.973,12.193,684.091,655.887,4263.27,,-575.00,3688.27,10443.87
12,18,13,900,50,0.7,4.4,0.11,639.57,11.26,604.91,579.512,3766.83,,-575.00,3191.83,14132.13
12,18,14,822,43,0.6,4.1,0.11,483.722,8.928,460.732,440.442,2862.87,,-575.00,2287.87,17323.96
12,18,15,547,37,-0.1,3.8,0.11,246.181,4.214,214.446,202.884,1318.75,,-575.00,743.75,19611.83
12,18,16,29,2,-0.9,3.6,0.11,0,-0.9,0,0,0.00,,-575.00,-575.00,20355.58
12,18,17,0,0,-1.3,3.5,0.11,0,-1.3,0,0,0.00,,-575.00,-575.00,19780.58
12,18,18,0,0,-1.5,3.5,0.11,0,-1.5,0,0,0.00,,-575.00,-575.00,19205.58
12,18,19,0,0,-2,3.3,0.11,0,-2,0,0,0.00,,-575.00,-575.00,18630.58
12,18,20,0,0,-2.3,3.1,0.11,0,-2.3,0,0,0.00,,-575.00,-575.00,18055.58
12,18,21,0,0,-2.5,3,0.11,0,-2.5,0,0,0.00,,-575.00,-575.00,17480.58
12,18,22,0,0,-2.7,2.9,0.11,0,-2.7,0,0,0.00,,-575.00,-575.00,16905.58
12,18,23,0,0,-2.8,2.7,0.11,0,-2.8,0,0,0.00,24992.08,-575.00,-575.00,16330.58
12,19,0,0,0,-3,2.5,0.11,0,-3,0,0,0.00,,-575.00,-575.00,15755.58
12,19,1,0,0,-3,2.3,0.11,0,-3,0,0,0.00,,-575.00,-575.00,15180.58
12,19,2,0,0,-3,2.2,0.11,0,-3,0,0,0.00,,-575.00,-575.00,14605.58
12,19,3,0,0,-3,2.1,0.11,0,-3,0,0,0.00,,-575.00,-575.00,14030.58
12,19,4,0,0,-3,2.1,0.11,0,-3,0,0,0.00,,-575.00,-575.00,13455.58
12,19,5,0,0,-3,1.9,0.11,0,-3,0,0,0.00,,-575.00,-575.00,12880.58
12,19,6,0,0,-2.8,1.8,0.11,0,-2.8,0,0,0.00,,-575.00,-575.00,12305.58
12,19,7,75,13,-2.2,1.7,0.11,19.053,-1.8,9.548,5.246,34.10,,-575.00,-540.90,11730.58
12,19,8,292,62,-1.1,1.5,0.11,201.614,4.337,183.307,172.848,1123.51,,-575.00,548.51,11189.68
12,19,9,820,50,0.1,1.2,0.11,525.128,15.474,489.24,467.941,3041.62,,-575.00,2466.62,11738.19
12,19,10,880,54,1.3,1.3,0.11,654.591,20.003,599.23,574.034,3731.22,,-575.00,3156.22,14204.81
12,19,11,896,58,2.5,1.7,0.11,714.178,21.135,649.481,622.504,4046.28,,-575.00,3471.28,17361.03
12,19,12,721,91,3.3,2.1,0.11,630.438,18.438,578.018,553.573,3598.22,,-575.00,3023.22,20832.30
12,19,13,428,122,3.6,2.3,0.11,425.447,13.422,395.391,377.417,2453.21,,-575.00,1878.21,22800.00
12,19,14,249,102,3.4,2.2,0.11,249.958,9.279,232.679,220.47,1433.06,,-575.00,858.06,22800.00
12,19,15,210,49,2.6,2.1,0.11,142.48,5.953,123.095,114.77,746.01,,-575.00,171.01,22800.00
12,19,16,22,1,2.1,2.2,0.11,0,2.1,0,0,0.00,,-575.00,-575.00,22800.00
12,19,17,0,0,1.8,2.2,0.11,0,1.8,0,0,0.00,,-575.00,-575.00,22225.00
12,19,18,0,0,1.7,2.3,0.11,0,1.7,0,0,0.00,,-575.00,-575.00,21650.00
12,19,19,0,0,1.8,2.4,0.11,0,1.8,0,0,0.00,,-575.00,-575.00,21075.00
12,19,20,0,0,1.7,2.3,0.11,0,1.7,0,0,0.00,,-575.00,-575.00,20500.00
12,19,21,0,0,1.6,2.3,0.11,0,1.6,0,0,0.00,,-575.00,-575.00,19925.00
12,19,22,0,0,1.5,2.3,0.11,0,1.5,0,0,0.00,,-575.00,-575.00,19350.00
12,19,23,0,0,1.5,2.1,0.11,0,1.5,0,0,0.00,20207.22,-575.00,-575.00,18775.00
12,20,0,0,0,1.5,2,0.11,0,1.5,0,0,0.00,,-575.00,-575.00,18200.00
12,20,1,0,0,1.5,1.9,0.11,0,1.5,0,0,0.00,,-575.00,-575.00,17625.00
12,20,2,0,0,1.5,1.9,0.11,0,1.5,0,0,0.00,,-575.00,-575.00,17050.00
12,20,3,0,0,1.5,1.8,0.11,0,1.5,0,0,0.00,,-575.00,-575.00,16475.00
12,20,4,0,0,1.6,1.7,0.11,0,1.6,0,0,0.00,,-575.00,-575.00,15900.00
12,20,5,0,0,1.9,1.5,0.11,0,1.9,0,0,0.00,,-575.00,-575.00,15325.00
12,20,6,0,0,2.3,1.3,0.11,0,2.3,0,0,0.00,,-575.00,-575.00,14750.00
12,20,7,71,14,2.9,1,0.11,19.383,3.381,9.566,5.263,34.21,,-575.00,-540.79,14175.00
12,20,8,383,55,4,0.9,0.11,231.593,11.216,205.609,194.36,1263.34,,-575.00,688.34,13634.21
12,20,9,515,84,5.3,1.1,0.11,398.908,17.255,366.464,349.515,2271.85,,-575.00,1696.85,14322.55
12,20,10,429,131,6.5,1.3,0.11,447.291,19.257,406.679,388.305,2523.98,,-575.00,1948.98,16019.40
12,20,11,185,185,7.2,1.3,0.11,337.43,16.801,305.314,290.532,1888.46,,-575.00,1313.46,17968.38
12,20,12,20,122,7.4,1.1,0.11,137.174,11.488,122.525,114.22,742.43,,-575.00,167.43,19281.84
12,20,13,0,75,7,0.9,0.11,69.809,9.189,61.396,55.257,359.17,,-575.00,-215.83,19449.27
12,20,14,0,26,6.1,1,0.11,24.053,6.835,20.467,15.778,102.56,,-575.00,-472.44,19233.44
12,20,15,0,14,5.3,1.2,0.11,12.938,5.673,10.44,6.107,39.70,,-575.00,-535.30,18761.00
12,20,16,0,1,5.1,1.6,0.11,0,5.1,0,0,0.00,,-575.00,-575.00,18225.69
12,20,17,0,0,5.5,2.2,0.11,0,5.5,0,0,0.00,,-575.00,-575.00,17650.69
12,20,18,0,0,5.8,2.5,0.11,0,5.8,0,0,0.00,,-575.00,-575.00,17075.69
12,20,19,0,0,6.2,2.7,0.11,0,6.2,0,0,0.00,,-575.00,-575.00,16500.69
12,20,20,0,0,6.4,2.8,0.11,0,6.4,0,0,0.00,,-575.00,-575.00,15925.69
12,20,21,0,0,6.7,3,0.11,0,6.7,0,0,0.00,,-575.00,-575.00,15350.69
12,20,22,0,0,7.5,3.3,0.11,0,7.5,0,0,0.00,,-575.00,-575.00,14775.69
12,20,23,0,0,8.6,3.8,0.11,0,8.6,0,0,0.00,9225.69,-575.00,-575.00,14200.69
12,21,0,0,0,9.5,4,0.11,0,9.5,0,0,0.00,,-575.00,-575.00,13625.69
12,21,1,0,0,10.1,4,0.11,0,10.1,0,0,0.00,,-575.00,-575.00,13050.69
12,21,2,0,0,10.6,4.3,0.11,0,10.6,0,0,0.00,,-575.00,-575.00,12475.69
12,21,3,0,0,11.1,4.8,0.11,0,11.1,0,0,0.00,,-575.00,-575.00,11900.69
12,21,4,0,0,11.4,4.9,0.11,0,11.4,0,0,0.00,,-575.00,-575.00,11325.69
12,21,5,0,0,11.7,5.1,0.11,0,11.7,0,0,0.00,,-575.00,-575.00,10750.69
12,21,6,0,0,12,5,0.11,0,12,0,0,0.00,,-575.00,-575.00,10175.69
12,21,7,7,4,12.1,4.5,0.11,4.377,12.159,2.004,0,0.00,,-575.00,-575.00,9600.69
12,21,8,0,8,12.4,4.3,0.11,7.388,12.522,5.717,1.551,10.08,,-575.00,-564.92,9025.69
12,21,9,1,39,12.6,4.2,0.11,36.668,13.219,30.939,25.879,168.21,,-575.00,-406.79,8460.77
12,21,10,0,43,12.5,3.8,0.11,39.831,13.211,33.633,28.477,185.10,,-575.00,-389.90,8053.99
12,21,11,0,34,12.4,3.4,0.11,31.486,12.998,26.277,21.382,138.98,,-575.00,-436.02,7664.09
12,21,12,0,35,12.4,3.4,0.11,32.413,13.015,27.093,22.17,144.11,,-575.00,-430.90,7228.07
12,21,13,1,45,12.6,4.1,0.11,42.325,13.324,35.862,30.628,199.08,,-575.00,-375.92,6797.17
12,21,14,3,19,12.3,4,0.11,19.132,12.632,15.741,11.219,72.92,,-575.00,-502.08,6421.26
12,21,15,0,7,11.6,2.7,0.11,6.463,11.737,4.909,0.772,5.02,,-575.00,-569.98,5919.18
12,21,16,0,0,11.1,1.8,0.11,0,11.1,0,0,0.00,,-575.00,-575.00,5349.20
12,21,17,0,0,10.9,1.4,0.11,0,10.9,0,0,0.00,,-575.00,-575.00,4774.20
12,21,18,0,0,10.7,1.4,0.11,0,10.7,0,0,0.00,,-575.00,-575.00,4199.20
12,21,19,0,0,10.4,2.3,0.11,0,10.4,0,0,0.00,,-575.00,-575.00,3624.20
12,21,20,0,0,10.3,2.9,0.11,0,10.3,0,0,0.00,,-575.00,-575.00,3049.20
12,21,21,0,0,10.4,3.6,0.11,0,10.4,0,0,0.00,,-575.00,-575.00,2474.20
12,21,22,0,0,10.5,3.8,0.11,0,10.5,0,0,0.00,,-575.00,-575.00,1899.20
12,21,23,0,0,10.3,3.5,0.11,0,10.3,0,0,0.00,923.51,-575.00,-575.00,1324.20
12,22,0,0,0,9.9,3.3,0.11,0,9.9,0,0,0.00,,-575.00,-575.00,749.20
12,22,1,0,0,9.5,3.2,0.11,0,9.5,0,0,0.00,,-575.00,-575.00,174.20
12,22,2,0,0,9.2,3.2,0.11,0,9.2,0,0,0.00,,-575.00,-575.00,0.00
12,22,3,0,0,8.9,3.1,0.11,0,8.9,0,0,0.00,,-575.00,-575.00,0.00
12,22,4,0,0,8.8,3,0.11,0,8.8,0,0,0.00,,-575.00,-575.00,0.00
12,22,5,0,0,8.6,3,0.11,0,8.6,0,0,0.00,,-575.00,-575.00,0.00
12,22,6,0,0,7.8,3.4,0.11,0,7.8,0,0,0.00,,-575.00,-575.00,0.00
12,22,7,21,11,6.5,4.4,0.11,12.123,6.665,5.986,1.811,11.77,,-575.00,-563.23,0.00
12,22,8,169,66,5.2,5.1,0.11,149.047,7.42,132.715,124.049,806.32,,-575.00,231.32,0.00
12,22,9,365,97,4.8,5.3,0.11,325.943,9.587,306.03,291.223,1892.95,,-575.00,1317.95,231.32
12,22,10,193,148,5,5.4,0.11,290.768,9.211,270.723,257.167,1671.59,,-575.00,1096.59,1549.27
12,22,11,734,92,5.4,5.5,0.11,646.853,14.675,601.016,575.756,3742.41,,-575.00,3167.41,2645.85
12,22,12,211,168,5.6,5.5,0.11,344.381,10.525,319.528,304.242,1977.57,,-575.00,1402.57,5813.27
12,22,13,48,136,5.7,5.4,0.11,171.8,8.184,157.327,147.789,960.63,,-575.00,385.63,7215.84
12,22,14,5,77,5.5,5.2,0.11,76.136,6.627,67.996,61.623,400.55,,-575.00,-174.45,7601.47
12,22,15,193,31,5,4.8,0.11,114.273,6.751,97.703,90.277,586.80,,-575.00,11.80,7427.02
12,22,16,51,6,4.4,4.6,0.11,0,4.4,0,0,0.00,,-575.00,-575.00,7438.82
12,22,17,0,0,3.8,4.4,0.11,0,3.8,0,0,0.00,,-575.00,-575.00,6863.82
12,22,18,0,0,3.6,4.3,0.11,0,3.6,0,0,0.00,,-575.00,-575.00,6288.82
12,22,19,0,0,2.9,4.1,0.11,0,2.9,0,0,0.00,,-575.00,-575.00,5713.82
12,22,20,0,0,2.4,4,0.11,0,2.4,0,0,0.00,,-575.00,-575.00,5138.82
12,22,21,0,0,2,3.9,0.11,0,2,0,0,0.00,,-575.00,-575.00,4563.82
12,22,22,0,0,1.7,3.7,0.11,0,1.7,0,0,0.00,,-575.00,-575.00,3988.82
12,22,23,0,0,1.4,3.4,0.11,0,1.4,0,0,0.00,12050.59,-575.00,-575.00,3413.82
12,23,0,0,0,1.1,3.2,0.11,0,1.1,0,0,0.00,,-575.00,-575.00,2838.82
12,23,1,0,0,0.8,3,0.11,0,0.8,0,0,0.00,,-575.00,-575.00,2263.82
12,23,2,0,0,0.6,2.9,0.11,0,0.6,0,0,0.00,,-575.00,-575.00,1688.82
12,23,3,0,0,0.3,2.7,0.11,0,0.3,0,0,0.00,,-575.00,-575.00,1113.82
12,23,4,0,0,-0.1,2.5,0.11,0,-0.1,0,0,0.00,,-575.00,-575.00,538.82
12,23,5,0,0,-0.3,2.4,0.11,0,-0.3,0,0,0.00,,-575.00,-575.00,0.00
12,23,6,0,0,-0.3,2.2,0.11,0,-0.3,0,0,0.00,,-575.00,-575.00,0.00
12,23,7,69,10,0.7,2.2,0.11,14.792,0.979,7.202,2.983,19.39,,-575.00,-555.61,0.00
12,23,8,501,39,2.1,2.2,0.11,259.716,8.139,232.918,220.701,1434.56,,-575.00,859.56,0.00
12,23,9,789,53,3.1,2.2,0.11,511.728,15.166,476.957,456.093,2964.60,,-575.00,2389.60,859.56
12,23,10,856,60,3.7,2.1,0.11,643.893,19.177,591.08,566.172,3680.12,,-575.00,3105.12,3249.16
12,23,11,879,62,4.3,2.2,0.11,706.424,20.94,642.8,616.059,4004.38,,-575.00,3429.38,6354.28
12,23,12,874,61,4.7,2.1,0.11,695.773,21.415,632.243,605.877,3938.20,,-575.00,3363.20,9783.66
12,23,13,800,64,4.8,2,0.11,600.404,19.524,550.449,526.981,3425.38,,-575.00,2850.38,13146.86
12,23,14,747,51,4.6,1.8,0.11,462.316,16.418,428.103,408.97,2658.31,,-575.00,2083.31,15997.24
12,23,15,378,31,3.9,1.6,0.11,185.187,8.732,158.971,149.374,970.93,,-575.00,395.93,18080.54
12,23,16,56,5,3.5,1.5,0.11,4.756,3.608,2.351,0,0.00,,-575.00,-575.00,18476.48
12,23,17,0,0,3.6,1.3,0.11,0,3.6,0,0,0.00,,-575.00,-575.00,17901.48
12,23,18,0,0,3.6,1.2,0.11,0,3.6,0,0,0.00,,-575.00,-575.00,17326.48
12,23,19,0,0,3.2,1,0.1,0,3.2,0,0,0.00,,-575.00,-575.00,16751.48
12,23,20,0,0,2.9,1.1,0.1,0,2.9,0,0,0.00,,-575.00,-575.00,16176.48
12,23,21,0,0,2.8,1.1,0.1,0,2.8,0,0,0.00,,-575.00,-575.00,15601.48
12,23,22,0,0,2.9,1,0.1,0,2.9,0,0,0.00,,-575.00,-575.00,15026.48
12,23,23,0,0,3,0.8,0.1,0,3,0,0,0.00,23095.87,-575.00,-575.00,14451.48
12,24,0,0,0,2.7,0.7,0.1,0,2.7,0,0,0.00,,-575.00,-575.00,13876.48
12,24,1,0,0,2.2,0.7,0.1,0,2.2,0,0,0.00,,-575.00,-575.00,13301.48
12,24,2,0,0,2,0.8,0.1,0,2,0,0,0.00,,-575.00,-575.00,12726.48
12,24,3,0,0,2.1,0.6,0.1,0,2.1,0,0,0.00,,-575.00,-575.00,12151.48
12,24,4,0,0,2.1,0.5,0.1,0,2.1,0,0,0.00,,-575.00,-575.00,11576.48
12,24,5,0,0,2.1,0.7,0.1,0,2.1,0,0,0.00,,-575.00,-575.00,11001.48
12,24,6,0,0,2,0.9,0.1,0,2,0,0,0.00,,-575.00,-575.00,10426.48
12,24,7,0,3,2.3,1.1,0.1,2.854,2.371,1.385,0,0.00,,-575.00,-575.00,9851.48
12,24,8,0,22,3.1,1.5,0.1,20.343,3.65,17.162,12.59,81.84,,-575.00,-493.17,9276.48
12,24,9,1,46,3.6,2.1,0.1,43.158,4.632,38.019,32.708,212.60,,-575.00,-362.40,8783.31
12,24,10,0,49,4,2.5,0.1,45.394,5.005,39.899,34.522,224.39,,-575.00,-350.61,8420.91
12,24,11,14,144,4.5,2.8,0.1,150.205,7.65,136.377,127.581,829.28,,-575.00,254.28,8070.31
12,24,12,126,170,4.9,2.8,0.1,276.724,10.714,254.588,241.604,1570.43,,-575.00,995.43,8324.58
12,24,13,531,110,5.1,2.7,0.1,479.539,15.39,443.911,424.218,2757.42,,-575.00,2182.42,9320.01
12,24,14,215,106,5,2.7,0.1,238.266,10.106,220.646,208.864,1357.62,,-575.00,782.62,11502.43
12,24,15,137,54,4.2,2.6,0.1,117.408,6.721,101.599,94.036,611.23,,-575.00,36.23,12285.04
12,24,16,22,4,3.5,2.8,0.1,3.805,3.567,1.861,0,0.00,,-575.00,-575.00,12321.28
12,24,17,0,0,3.3,3.1,0.1,0,3.3,0,0,0.00,,-575.00,-575.00,11746.28
12,24,18,0,0,3.2,3.2,0.1,0,3.2,0,0,0.00,,-575.00,-575.00,11171.28
12,24,19,0,0,2.8,3.4,0.1,0,2.8,0,0,0.00,,-575.00,-575.00,10596.28
12,24,20,0,0,2.5,3.5,0.1,0,2.5,0,0,0.00,,-575.00,-575.00,10021.28
12,24,21,0,0,2.3,3.7,0.1,0,2.3,0,0,0.00,,-575.00,-575.00,9446.28
12,24,22,0,0,2,3.8,0.1,0,2,0,0,0.00,,-575.00,-575.00,8871.28
12,24,23,0,0,1.5,3.8,0.1,0,1.5,0,0,0.00,7644.80,-575.00,-575.00,8296.28
12,25,0,0,0,1.1,3.6,0.1,0,1.1,0,0,0.00,,-575.00,-575.00,7721.28
12,25,1,0,0,0.7,3.4,0.1,0,0.7,0,0,0.00,,-575.00,-575.00,7146.28
12,25,2,0,0,0.4,3.3,0.1,0,0.4,0,0,0.00,,-575.00,-575.00,6571.28
12,25,3,0,0,0.1,3.1,0.1,0,0.1,0,0,0.00,,-575.00,-575.00,5996.28
12,25,4,0,0,0,3.1,0.1,0,0,0,0,0.00,,-575.00,-575.00,5421.28
12,25,5,0,0,0,3.1,0.1,0,0,0,0,0.00,,-575.00,-575.00,4846.28
12,25,6,0,0,0,3,0.1,0,0,0,0,0.00,,-575.00,-575.00,4271.28
12,25,7,27,9,0.5,3,0.1,10.497,0.675,5.236,1.087,7.07,,-575.00,-567.93,3696.28
12,25,8,512,50,1.5,3,0.1,275.303,7.038,248.018,235.266,1529.23,,-575.00,954.23,3128.34
12,25,9,801,53,2.6,3.1,0.1,517.01,12.975,485.785,464.608,3019.95,,-575.00,2444.95,4082.57
12,25,10,519,116,3.3,3.1,0.1,488.29,13.082,455.463,435.36,2829.84,,-575.00,2254.84,6527.52
12,25,11,688,101,3.7,3,0.1,624.572,16.422,576.297,551.913,3587.43,,-575.00,3012.43,8782.36
12,25,12,532,128,4,2.8,0.1,536.023,15.293,495.325,473.81,3079.77,,-575.00,2504.77,11794.80
12,25,13,520,108,4,2.7,0.1,470.703,14.101,437.664,418.193,2718.25,,-575.00,2143.25,14299.56
12,25,14,455,82,3.6,2.5,0.1,344.97,11.276,322.73,307.331,1997.65,,-575.00,1422.65,16442.82
12,25,15,239,51,2.8,2.3,0.1,157.222,6.365,137.008,128.19,833.24,,-575.00,258.24,17865.47
12,25,16,30,4,2.1,2.4,0.1,3.805,2.172,1.875,0,0.00,,-575.00,-575.00,18123.70
12,25,17,0,0,1.7,2.5,0.1,0,1.7,0,0,0.00,,-575.00,-575.00,17548.70
12,25,18,0,0,1.5,2.5,0.1,0,1.5,0,0,0.00,,-575.00,-575.00,16973.70
12,25,19,0,0,0.6,2.5,0.1,0,0.6,0,0,0.00,,-575.00,-575.00,16398.70
12,25,20,0,0,0,2.6,0.1,0,0,0,0,0.00,,-575.00,-575.00,15823.70
12,25,21,0,0,-0.4,2.6,0.1,0,-0.4,0,0,0.00,,-575.00,-575.00,15248.70
12,25,22,0,0,-0.8,2.6,0.1,0,-0.8,0,0,0.00,,-575.00,-575.00,14673.70
12,25,23,0,0,-1.1,2.6,0.1,0,-1.1,0,0,0.00,19602.43,-575.00,-575.00,14098.70
12,26,0,0,0,-1.2,2.6,0.1,0,-1.2,0,0,0.00,,-575.00,-575.00,13523.70
12,26,1,0,0,-1.2,2.6,0.1,0,-1.2,0,0,0.00,,-575.00,-575.00,12948.70
12,26,2,0,0,-1.1,2.6,0.1,0,-1.1,0,0,0.00,,-575.00,-575.00,12373.70
12,26,3,0,0,-1,2.6,0.1,0,-1,0,0,0.00,,-575.00,-575.00,11798.70
12,26,4,0,0,-1,2.5,0.1,0,-1,0,0,0.00,,-575.00,-575.00,11223.70
12,26,5,0,0,-1,2.3,0.1,0,-1,0,0,0.00,,-575.00,-575.00,10648.70
12,26,6,0,0,-0.9,2.2,0.1,0,-0.9,0,0,0.00,,-575.00,-575.00,10073.70
12,26,7,2,5,-0.1,2.1,0.1,4.896,-0.002,2.452,0,0.00,,-575.00,-575.00,9498.70
12,26,8,0,49,1.3,2,0.1,46.67,2.433,40.911,35.498,230.74,,-575.00,-344.26,8923.70
12,26,9,49,118,2.5,2.1,0.1,151.128,6.117,139.144,130.25,846.63,,-575.00,271.63,8579.44
12,26,10,139,164,3.3,2.2,0.1,273.999,9.733,253.575,240.626,1564.07,,-575.00,989.07,8851.06
12,26,11,859,70,3.8,2.4,0.1,707.424,19.837,645.952,619.1,4024.15,,-575.00,3449.15,9840.13
12,26,12,176,175,4.1,2.6,0.1,318.146,11.029,293.808,279.433,1816.31,,-575.00,1241.31,13289.28
12,26,13,80,152,4.2,2.6,0.1,211.35,8.802,194.59,183.731,1194.25,,-575.00,619.25,14530.60
12,26,14,68,98,3.8,2.4,0.1,137.22,6.901,125.801,117.38,762.97,,-575.00,187.97,15149.85
12,26,15,172,50,2.8,2.3,0.1,125.269,5.644,109.049,101.222,657.94,,-575.00,82.94,15337.82
12,26,16,55,6,1.8,2.3,0.1,15.5,2.066,6.664,2.464,16.02,,-575.00,-558.98,15420.76
12,26,17,0,0,1.4,2.4,0.1,0,1.4,0,0,0.00,,-575.00,-575.00,14861.78
12,26,18,0,0,1.3,2.5,0.1,0,1.3,0,0,0.00,,-575.00,-575.00,14286.78
12,26,19,0,0,1,2.5,0.1,0,1,0,0,0.00,,-575.00,-575.00,13711.78
12,26,20,0,0,0.8,2.6,0.1,0,0.8,0,0,0.00,,-575.00,-575.00,13136.78
12,26,21,0,0,0.7,2.6,0.1,0,0.7,0,0,0.00,,-575.00,-575.00,12561.78
12,26,22,0,0,0.7,2.7,0.1,0,0.7,0,0,0.00,,-575.00,-575.00,11986.78
12,26,23,0,0,0.8,2.7,0.1,0,0.8,0,0,0.00,11113.08,-575.00,-575.00,11411.78
12,27,0,0,0,0.7,2.6,0.1,0,0.7,0,0,0.00,,-575.00,-575.00,10836.78
12,27,1,0,0,0.6,2.5,0.1,0,0.6,0,0,0.00,,-575.00,-575.00,10261.78
12,27,2,0,0,0.5,2.4,0.1,0,0.5,0,0,0.00,,-575.00,-575.00,9686.78
12,27,3,0,0,0.4,2.4,0.1,0,0.4,0,0,0.00,,-575.00,-575.00,9111.78
12,27,4,0,0,0.3,2.3,0.1,0,0.3,0,0,0.00,,-575.00,-575.00,8536.78
12,27,5,0,0,0.1,2.2,0.1,0,0.1,0,0,0.00,,-575.00,-575.00,7961.78
12,27,6,0,0,0.1,2.3,0.1,0,0.1,0,0,0.00,,-575.00,-575.00,7386.78
12,27,7,153,14,0.7,2.5,0.1,23.686,1.117,11.489,7.118,46.27,,-575.00,-528.73,6811.78
12,27,8,289,58,1.6,2.7,0.1,192.727,5.685,173.148,163.049,1059.82,,-575.00,484.82,6283.05
12,27,9,766,60,2.3,2.5,0.1,504.592,13.54,472.811,452.094,2938.61,,-575.00,2363.61,6767.86
12,27,10,861,59,2.9,2.4,0.1,644.929,17.531,595.652,570.582,3708.78,,-575.00,3133.78,9131.47
12,27,11,892,61,3.4,1.9,0.1,715.098,21.288,649.845,622.855,4048.56,,-575.00,3473.56,12265.26
12,27,12,888,61,3.8,1.4,0.1,707.996,23.551,638.181,611.604,3975.43,,-575.00,3400.43,15738.82
12,27,13,619,94,4,1.2,0.1,524.513,19.337,479.549,458.594,2980.86,,-575.00,2405.86,19139.24
12,27,14,245,105,3.7,1.3,0.1,253.718,10.934,234.893,222.606,1446.94,,-575.00,871.94,21545.10
12,27,15,333,45,2.6,1.4,0.1,187.214,7.725,163.07,153.328,996.63,,-575.00,421.63,22417.04
12,27,16,70,7,1.7,1.7,0.1,19.246,2.072,8.314,4.056,26.36,,-575.00,-548.64,22800.00
12,27,17,0,0,1.3,1.9,0.1,0,1.3,0,0,0.00,,-575.00,-575.00,22251.36
12,27,18,0,0,1.3,2,0.1,0,1.3,0,0,0.00,,-575.00,-575.00,21676.36
12,27,19,0,0,1.8,2.5,0.1,0,1.8,0,0,0.00,,-575.00,-575.00,21101.36
12,27,20,0,0,2.1,2.8,0.1,0,2.1,0,0,0.00,,-575.00,-575.00,20526.36
12,27,21,0,0,2.4,3,0.1,0,2.4,0,0,0.00,,-575.00,-575.00,19951.36
12,27,22,0,0,3.2,3.1,0.1,0,3.2,0,0,0.00,,-575.00,-575.00,19376.36
12,27,23,0,0,4,3.2,0.1,0,4,0,0,0.00,21228.26,-575.00,-575.00,18801.36
12,28,0,0,0,4.6,3.2,0.1,0,4.6,0,0,0.00,,-575.00,-575.00,18226.36
12,28,1,0,0,5,3.2,0.1,0,5,0,0,0.00,,-575.00,-575.00,17651.36
12,28,2,0,0,5.4,3.1,0.1,0,5.4,0,0,0.00,,-575.00,-575.00,17076.36
12,28,3,0,0,5.8,3.2,0.1,0,5.8,0,0,0.00,,-575.00,-575.00,16501.36
